X,Y,year,owner_id,datetaken_dss,gap_lc_code,id,owner,secret,server,farm,title,ispublic,isfriend,isfamily,dateupload,datetaken,datetakengranularity,datetakenunknown,tags,latitude,longitude,accuracy,context,place_id,woeid,geo_is_family,geo_is_friend,geo_is_contact,geo_is_public,url_o,height_o,width_o,url_z,height_z,width_z,site,datetaken_doy,date,month,URL,Hyperlink,is_useful_pheno,has_flower,note
-2025196.628,2664928.459,2013,9319235@N02 9387452637,210,551,9387452637,9319235@N02,080461e9a3,5494,6,Patches of flowers among the rocks,1,0,0,1375063909,7/29/13 10:12,0,0,NA,44.4807,-121.839,15,0,qn_.v5pQUL_Jk8jFNw,12589707,0,0,0,1,https://farm6.staticflickr.com/5494/9387452637_aeca01984a_o.jpg,2112,2816,https://farm6.staticflickr.com/5494/9387452637_080461e9a3_z.jpg,480,640,TheSisters,210,7/29/13,7,http://flickr.com/photos/9319235@N02/9387452637,http://flickr.com/photos/9319235@N02/9387452637,Y,Y,
-2016569.568,2688509.804,2011,9319235@N02 8542362974,266,178,8542362974,9319235@N02,f929a92b77,8228,9,Mt. Jefferson,1,0,0,1362843198,9/23/11 11:24,0,0,NA,44.70544,-121.814,14,0,JSEexdNQUL9Yv8R8.w,12589715,0,0,0,1,https://farm9.staticflickr.com/8228/8542362974_b1d656bfcd_o.jpg,2816,2112,https://farm9.staticflickr.com/8228/8542362974_f929a92b77_z.jpg,640,480,TheSisters,266,9/23/11,9,http://flickr.com/photos/9319235@N02/8542362974,http://flickr.com/photos/9319235@N02/8542362974,N,N,
-2016383.439,2688824.388,2014,75462784@N00 15393054818,291,579,15393054818,75462784@N00,e224d133a2,3939,4,Deschutes Shoot aai,1,0,0,1413770918,10/18/14 0:31,0,0,autumn fall oregon centraloregon unitedstates fallcolors detroit deschutes fallfoliage hdr deschutesnationalforest deschutesriver rawphotography aeb hdrphotography canoneos7d fallphotography canon7d photographytours billdahl autumnphotography billdahlphotography photographybybilldahl bendoregonphotographers photographerbilldahl photosbybilldahl photobybilldahl billdahlphotographer redmondoregonphotographers centraloregonphotographers,44.70861,-121.8128,16,0,JSEexdNQUL9Yv8R8.w,12589715,0,0,0,1,NA,NA,NA,https://farm4.staticflickr.com/3939/15393054818_e224d133a2_z.jpg,640,426,TheSisters,291,10/18/14,10,http://flickr.com/photos/75462784@N00/15393054818,http://flickr.com/photos/75462784@N00/15393054818,Y,N,
-2024322.886,2609533.101,2014,9319235@N02 15183473687,270,308,15183473687,9319235@N02,190775fea6,3907,4,Former lookout site on Tumalo Mountain,1,0,0,1411832069,9/27/14 6:47,0,0,NA,44.00393,-121.6423,14,0,7TqKMMZQUL.qjjOD4g,12589700,0,0,0,1,https://farm4.staticflickr.com/3907/15183473687_59c570f31b_o.jpg,2112,2816,https://farm4.staticflickr.com/3907/15183473687_190775fea6_z.jpg,480,640,TheSisters,270,9/27/14,9,http://flickr.com/photos/9319235@N02/15183473687,http://flickr.com/photos/9319235@N02/15183473687,Y,N,
-2027053.917,2621929.316,2012,96194099@N06 9363677532,217,308,9363677532,96194099@N06,780ba3cc7a,7347,8,_MG_2908,1,0,0,1374724421,8/4/12 9:53,0,0,summer oregon backpacking threesisterswilderness goldenlake,44.10453,-121.7167,16,0,7TqKMMZQUL.qjjOD4g,12589700,0,0,0,1,NA,NA,NA,https://farm8.staticflickr.com/7347/9363677532_780ba3cc7a_z.jpg,640,427,TheSisters,217,8/4/12,8,http://flickr.com/photos/96194099@N06/9363677532,http://flickr.com/photos/96194099@N06/9363677532,Y,N,
-2024689.935,2639950.255,2015,35935111@N04 20532276651,218,308,20532276651,35935111@N04,9d62c8be96,5802,6,Somewhat warped pano looking north from Black Crater.,1,0,0,1439429268,8/6/15 12:01,0,0,NA,44.26597,-121.7486,16,0,xy2nhNVQUL9m9avFbw,12589713,0,0,0,1,https://farm6.staticflickr.com/5802/20532276651_9753ee5f31_o.jpg,1200,4517,https://farm6.staticflickr.com/5802/20532276651_9d62c8be96_z.jpg,170,640,TheSisters,218,8/6/15,8,http://flickr.com/photos/35935111@N04/20532276651,http://flickr.com/photos/35935111@N04/20532276651,Y,N,
-2027053.917,2621929.316,2012,96194099@N06 9363676430,217,308,9363676430,96194099@N06,efbcb54e8c,7449,8,_MG_2914,1,0,0,1374724422,8/4/12 9:55,0,0,summer oregon backpacking threesisterswilderness goldenlake,44.10453,-121.7167,16,0,7TqKMMZQUL.qjjOD4g,12589700,0,0,0,1,NA,NA,NA,https://farm8.staticflickr.com/7449/9363676430_efbcb54e8c_z.jpg,427,640,TheSisters,217,8/4/12,8,http://flickr.com/photos/96194099@N06/9363676430,http://flickr.com/photos/96194099@N06/9363676430,Y,Y,
-2025196.628,2664928.459,2013,9319235@N02 9390450722,210,551,9390450722,9319235@N02,d1ded04614,7291,8,Mt. Washington,1,0,0,1375065789,7/29/13 12:52,0,0,NA,44.4807,-121.839,15,0,qn_.v5pQUL_Jk8jFNw,12589707,0,0,0,1,https://farm8.staticflickr.com/7291/9390450722_07a9da8814_o.jpg,2112,2816,https://farm8.staticflickr.com/7291/9390450722_d1ded04614_z.jpg,480,640,TheSisters,210,7/29/13,7,http://flickr.com/photos/9319235@N02/9390450722,http://flickr.com/photos/9319235@N02/9390450722,N,N,
-2026457.545,2662711.24,2012,9319235@N02 8543600318,287,178,8543600318,9319235@N02,04b354e7e2,8366,9,"Broken Top, Mt. Bachelor and the Three Sisters",1,0,0,1362873718,10/13/12 8:31,0,0,mountains brokentop northsister middlesister,44.45849,-121.8468,14,0,qn_.v5pQUL_Jk8jFNw,12589707,0,0,0,1,https://farm9.staticflickr.com/8366/8543600318_771c49139d_o.jpg,2112,2816,https://farm9.staticflickr.com/8366/8543600318_04b354e7e2_z.jpg,480,640,TheSisters,287,10/13/12,10,http://flickr.com/photos/9319235@N02/8543600318,http://flickr.com/photos/9319235@N02/8543600318,N,N,
-2028840.75,2665509.335,2016,28364885@N02 30819942483,199,151,30819942483,28364885@N02,be715b777c,553,1,Culvert connecting North Fork Clackamas River to North Fork Reservoir_David Campbell,1,0,0,1481674340,7/17/16 5:59,0,0,oregondot oregon scenicoregon scenic culvert,44.47693,-121.8852,16,0,xy2nhNVQUL9m9avFbw,12589713,0,0,0,1,https://farm1.staticflickr.com/553/30819942483_1f12555915_o.jpg,2349,3132,https://farm1.staticflickr.com/553/30819942483_be715b777c_z.jpg,480,640,TheSisters,199,7/17/16,7,http://flickr.com/photos/28364885@N02/30819942483,http://flickr.com/photos/28364885@N02/30819942483,N,N,
-2031498.985,2622563.28,2013,9319235@N02 9656423101,245,533,9656423101,9319235@N02,798f610b53,3729,4,View from the South Sister,1,0,0,1378159936,9/2/13 10:26,0,0,NA,44.09934,-121.7725,14,0,7TqKMMZQUL.qjjOD4g,12589700,0,0,0,1,https://farm4.staticflickr.com/3729/9656423101_95d4c03c59_o.jpg,2112,2816,https://farm4.staticflickr.com/3729/9656423101_798f610b53_z.jpg,480,640,TheSisters,245,9/2/13,9,http://flickr.com/photos/9319235@N02/9656423101,http://flickr.com/photos/9319235@N02/9656423101,Y,N,
-2028907.333,2640472.839,2015,7226510@N06 19537445172,175,583,19537445172,7226510@N06,9b8b97686b,3704,4,T186 Epic Oregon MTB Trip 2015-06-22 100,1,0,0,1436426577,6/24/15 11:46,0,0,NA,44.26035,-121.8014,16,0,xy2nhNVQUL9m9avFbw,12589713,0,0,0,1,https://farm4.staticflickr.com/3704/19537445172_d8c12a9c79_o.jpg,2199,1786,https://farm4.staticflickr.com/3704/19537445172_9b8b97686b_z.jpg,640,520,TheSisters,175,6/24/15,6,http://flickr.com/photos/7226510@N06/19537445172,http://flickr.com/photos/7226510@N06/19537445172,Y,N,
-2031033.388,2625339.597,2014,9319235@N02 15041709206,238,551,15041709206,9319235@N02,6ef0df8222,5591,6,South Sister,1,0,0,1409247819,8/26/14 10:51,0,0,NA,44.12445,-121.7762,15,0,7TqKMMZQUL.qjjOD4g,12589700,0,0,0,1,https://farm6.staticflickr.com/5591/15041709206_2a58c0c41c_o.jpg,2112,2816,https://farm6.staticflickr.com/5591/15041709206_6ef0df8222_z.jpg,480,640,TheSisters,238,8/26/14,8,http://flickr.com/photos/9319235@N02/15041709206,http://flickr.com/photos/9319235@N02/15041709206,Y,N,
-2016383.439,2688824.388,2014,75462784@N00 15596178141,294,579,15596178141,75462784@N00,db09b97225,3956,4,Autumn 217,1,0,0,1413969307,10/21/14 3:01,0,0,autumn fall oregon centraloregon unitedstates fallcolors detroit autumncolors fallfoliage redmond hdr cityoftrees hdrphotography redmondoregon canoneos7d fallphotography canon7d photographytours photographyguides billdahl autumnphotography billdahlphotography photographybybilldahl bendoregonphotographers photographerbilldahl photosbybilldahl photobybilldahl billdahlphotographer redmondoregonphotographers centraloregonphotographers,44.70861,-121.8128,16,0,JSEexdNQUL9Yv8R8.w,12589715,0,0,0,1,NA,NA,NA,https://farm4.staticflickr.com/3956/15596178141_db09b97225_z.jpg,426,640,TheSisters,294,10/21/14,10,http://flickr.com/photos/75462784@N00/15596178141,http://flickr.com/photos/75462784@N00/15596178141,N,N,
-2026457.545,2662711.24,2012,9319235@N02 8542498477,287,178,8542498477,9319235@N02,a6f9197732,8231,9,Artwork near Square Lake,1,0,0,1362873729,10/13/12 12:42,0,0,NA,44.45849,-121.8468,14,0,qn_.v5pQUL_Jk8jFNw,12589707,0,0,0,1,https://farm9.staticflickr.com/8231/8542498477_7263706320_o.jpg,2112,2816,https://farm9.staticflickr.com/8231/8542498477_a6f9197732_z.jpg,480,640,TheSisters,287,10/13/12,10,http://flickr.com/photos/9319235@N02/8542498477,http://flickr.com/photos/9319235@N02/8542498477,N,N,
-2025798.403,2625858.455,2014,9319235@N02 14878698499,239,178,14878698499,9319235@N02,f253441906,5594,6,Pole Creek Burn in the Three Sisters Wilderness,1,0,0,1409251385,8/27/14 8:36,0,0,NA,44.1415,-121.7147,15,0,7TqKMMZQUL.qjjOD4g,12589700,0,0,0,1,https://farm6.staticflickr.com/5594/14878698499_1e75e6acc5_o.jpg,2112,2816,https://farm6.staticflickr.com/5594/14878698499_f253441906_z.jpg,480,640,TheSisters,239,8/27/14,8,http://flickr.com/photos/9319235@N02/14878698499,http://flickr.com/photos/9319235@N02/14878698499,Y,N,
-2025196.628,2664928.459,2013,9319235@N02 9387155855,210,551,9387155855,9319235@N02,0ca2b9b817,3688,4,Jack Lake,1,0,0,1375060699,7/29/13 6:44,0,0,NA,44.4807,-121.839,15,0,qn_.v5pQUL_Jk8jFNw,12589707,0,0,0,1,https://farm4.staticflickr.com/3688/9387155855_e7601a7e17_o.jpg,2112,2816,https://farm4.staticflickr.com/3688/9387155855_0ca2b9b817_z.jpg,480,640,TheSisters,210,7/29/13,7,http://flickr.com/photos/9319235@N02/9387155855,http://flickr.com/photos/9319235@N02/9387155855,Y,Y,
-2027899.915,2608953.04,2013,15034855@N08 10256360836,286,551,10256360836,15034855@N08,0beec5376a,3798,4,Disc Golf,1,0,0,1381702845,10/13/13 18:06,0,0,trees sky usa mountains nature rock oregon volcano basket view wind cascades pacificnorthwest discgolf volcanic brokentop frisbeegolf mountbachelor deschutescounty almostanything lavalaunch,43.99036,-121.6835,16,0,nWffZiZTUb4mWuFa,2347596,0,0,0,1,https://farm4.staticflickr.com/3798/10256360836_e8a4b072cb_o.jpg,2005,3024,https://farm4.staticflickr.com/3798/10256360836_0beec5376a_z.jpg,424,640,TheSisters,286,10/13/13,10,http://flickr.com/photos/15034855@N08/10256360836,http://flickr.com/photos/15034855@N08/10256360836,Y,N,
-2036008.971,2627215.812,2014,9319235@N02 15063579522,237,506,15063579522,9319235@N02,bd9589c729,3886,4,The Husband from Husband Lake,1,0,0,1409243642,8/25/14 14:14,0,0,NA,44.12869,-121.8426,15,0,OJubhN1TUb9TPkwU,2352910,0,0,0,1,https://farm4.staticflickr.com/3886/15063579522_8fd7619fc2_o.jpg,2112,2816,https://farm4.staticflickr.com/3886/15063579522_bd9589c729_z.jpg,480,640,TheSisters,237,8/25/14,8,http://flickr.com/photos/9319235@N02/15063579522,http://flickr.com/photos/9319235@N02/15063579522,Y,N,
-2028907.828,2640500.744,2009,10691751@N02 3828345602,228,533,3828345602,10691751@N02,69fec96e93,3423,4,Oregon: McKenzie Pass,1,0,0,1250465957,8/16/09 11:07,0,0,oregon centraloregon lava mtjefferson linncounty deewrightobservatory mckenziepass,44.26059,-121.8015,16,0,xy2nhNVQUL9m9avFbw,12589713,0,0,0,1,NA,NA,NA,https://farm4.staticflickr.com/3423/3828345602_69fec96e93_z.jpg,426,640,TheSisters,228,8/16/09,8,http://flickr.com/photos/10691751@N02/3828345602,http://flickr.com/photos/10691751@N02/3828345602,N,N,
-2016383.439,2688824.388,2014,75462784@N00 15037138803,301,579,15037138803,75462784@N00,88f0b4f4e9,8659,9,Autumn 10-27 - 62,1,0,0,1414574905,10/28/14 3:42,0,0,autumn fall oregon centraloregon canon unitedstates fallcolors c detroit autumncolors fallfoliage redmond hdr hdrphotography redmondoregon canoneos7d fallphotography canon7d oregonphotography billdahl billdahlphotography bendoregonphotographers billdahlphotographer billdahlnet redmondoregonphotographers centraloregonphotographers httpwwwbilldahlnet,44.70861,-121.8128,16,0,JSEexdNQUL9Yv8R8.w,12589715,0,0,0,1,NA,NA,NA,https://farm9.staticflickr.com/8659/15037138803_88f0b4f4e9_z.jpg,377,640,TheSisters,301,10/28/14,10,http://flickr.com/photos/75462784@N00/15037138803,http://flickr.com/photos/75462784@N00/15037138803,N,N,
-2031498.985,2622563.28,2013,9319235@N02 9656438831,245,533,9656438831,9319235@N02,8e339d8913,5349,6,"Carver, Camp and some of the Chambers Lakes",1,0,0,1378159908,9/2/13 10:07,0,0,NA,44.09934,-121.7725,14,0,7TqKMMZQUL.qjjOD4g,12589700,0,0,0,1,https://farm6.staticflickr.com/5349/9656438831_ae802cac64_o.jpg,2112,2816,https://farm6.staticflickr.com/5349/9656438831_8e339d8913_z.jpg,480,640,TheSisters,245,9/2/13,9,http://flickr.com/photos/9319235@N02/9656438831,http://flickr.com/photos/9319235@N02/9656438831,Y,N,
-2026737.83,2620740.14,2014,9319235@N02 14878538238,239,506,14878538238,9319235@N02,13cb4f0e3c,3920,4,Rock fall on Broken Top,1,0,0,1409251449,8/27/14 14:32,0,0,NA,44.09501,-121.7089,14,0,7TqKMMZQUL.qjjOD4g,12589700,0,0,0,1,https://farm4.staticflickr.com/3920/14878538238_8b52cf4d6f_o.jpg,2112,2816,https://farm4.staticflickr.com/3920/14878538238_13cb4f0e3c_z.jpg,480,640,TheSisters,239,8/27/14,8,http://flickr.com/photos/9319235@N02/14878538238,http://flickr.com/photos/9319235@N02/14878538238,N,N,
-2028498.572,2656753.131,2013,75462784@N00 8752017889,138,151,8752017889,75462784@N00,b9f274192c,5331,6,Special Moments - Summer 2013,1,0,0,1368948184,5/18/13 15:49,0,0,deschutesnationalforest billdahl photographybybilldahl photobybilldahl,44.40206,-121.8514,16,0,xy2nhNVQUL9m9avFbw,12589713,0,0,0,1,NA,NA,NA,https://farm6.staticflickr.com/5331/8752017889_b9f274192c_z.jpg,427,640,TheSisters,138,5/18/13,5,http://flickr.com/photos/75462784@N00/8752017889,http://flickr.com/photos/75462784@N00/8752017889,Y,N,
-2028494.422,2607585.604,2015,46867702@N07 24201723475,364,533,24201723475,46867702@N07,97a032ecb1,1533,2,NA,1,0,0,1452045912,12/30/15 13:11,0,0,NA,43.97712,-121.6861,16,0,7TqKMMZQUL.qjjOD4g,12589700,0,0,0,1,https://farm2.staticflickr.com/1533/24201723475_a6e1696a90_o.jpg,2143,3215,https://farm2.staticflickr.com/1533/24201723475_97a032ecb1_z.jpg,427,640,TheSisters,364,12/30/15,12,http://flickr.com/photos/46867702@N07/24201723475,http://flickr.com/photos/46867702@N07/24201723475,Y,N,
-2028920.382,2640455.646,2012,84787535@N00 7633452142,200,583,7633452142,84787535@N00,32ecbd7e95,8152,9,NA,1,0,0,1343087268,7/18/12 12:22,0,0,NA,44.26017,-121.8015,16,0,xy2nhNVQUL9m9avFbw,12589713,0,0,0,1,https://farm9.staticflickr.com/8152/7633452142_3098b1268d_o.jpg,2448,3264,https://farm9.staticflickr.com/8152/7633452142_32ecbd7e95_z.jpg,480,640,TheSisters,200,7/18/12,7,http://flickr.com/photos/84787535@N00/7633452142,http://flickr.com/photos/84787535@N00/7633452142,N,N,
-2031377.093,2612652.007,2014,67952450@N05 15685823291,287,178,15685823291,67952450@N05,f94a29c379,3954,4,DSC_2100,1,0,0,1414907368,10/14/14 14:26,0,0,NA,44.01399,-121.7378,14,0,7TqKMMZQUL.qjjOD4g,12589700,0,0,0,1,https://farm4.staticflickr.com/3954/15685823291_a290d5c832_o.jpg,750,1050,https://farm4.staticflickr.com/3954/15685823291_f94a29c379_z.jpg,457,640,TheSisters,287,10/14/14,10,http://flickr.com/photos/67952450@N05/15685823291,http://flickr.com/photos/67952450@N05/15685823291,Y,N,
-2031304.225,2612645.664,2013,84547398@N07 9550494647,218,579,9550494647,84547398@N07,3d8f5c63de,3761,4,Sparks Lake Hazy Sunrise,1,0,0,1376975709,8/6/13 6:46,0,0,vacation mist lake reflection water oregon sunrise fire haze nikon bend nikkor sunriver mountians hdr brokentop southsister cascaderange deschutesnationalforest sparkslake cascadelakes 2013 d7000 cascadelakesscenicbyway 100240mmf3545,44.01411,-121.7369,16,0,7TqKMMZQUL.qjjOD4g,12589700,0,0,0,1,NA,NA,NA,https://farm4.staticflickr.com/3761/9550494647_3d8f5c63de_z.jpg,424,640,TheSisters,218,8/6/13,8,http://flickr.com/photos/84547398@N07/9550494647,http://flickr.com/photos/84547398@N07/9550494647,Y,N,
-2025810.707,2661898.205,2013,64332522@N04 9672137759,243,178,9672137759,64332522@N04,00b42f6cab,5492,6,Three Fingered Jack,1,0,0,1378322676,8/31/13 19:29,0,0,uploaded:by=flickrmobile flickriosapp:filter=nofilter,44.45302,-121.8362,14,0,nWffZiZTUb4mWuFa,2347596,0,0,0,1,https://farm6.staticflickr.com/5492/9672137759_ef5499dfeb_o.jpg,2048,2048,https://farm6.staticflickr.com/5492/9672137759_00b42f6cab_z.jpg,640,640,TheSisters,243,8/31/13,8,http://flickr.com/photos/64332522@N04/9672137759,http://flickr.com/photos/64332522@N04/9672137759,N,N,
-2016383.439,2688824.388,2014,75462784@N00 15471195557,300,579,15471195557,75462784@N00,67a76f993b,5613,6,Autumn 10-27 - 88,1,0,0,1414574918,10/27/14 4:11,0,0,autumn fall oregon centraloregon canon unitedstates fallcolors c detroit autumncolors fallfoliage redmond hdr hdrphotography redmondoregon canoneos7d fallphotography canon7d oregonphotography billdahl billdahlphotography bendoregonphotographers billdahlphotographer billdahlnet redmondoregonphotographers centraloregonphotographers httpwwwbilldahlnet,44.70861,-121.8128,16,0,JSEexdNQUL9Yv8R8.w,12589715,0,0,0,1,NA,NA,NA,https://farm6.staticflickr.com/5613/15471195557_67a76f993b_z.jpg,640,421,TheSisters,300,10/27/14,10,http://flickr.com/photos/75462784@N00/15471195557,http://flickr.com/photos/75462784@N00/15471195557,N,N,
-2025196.628,2664928.459,2013,9319235@N02 9389921520,210,551,9389921520,9319235@N02,6b7eb0115e,3772,4,Beetle,1,0,0,1375060702,7/29/13 6:50,0,0,wildlife,44.4807,-121.839,15,0,qn_.v5pQUL_Jk8jFNw,12589707,0,0,0,1,https://farm4.staticflickr.com/3772/9389921520_9c4062622a_o.jpg,2112,2816,https://farm4.staticflickr.com/3772/9389921520_6b7eb0115e_z.jpg,480,640,TheSisters,210,7/29/13,7,http://flickr.com/photos/9319235@N02/9389921520,http://flickr.com/photos/9319235@N02/9389921520,N,N,
-2031038.247,2614588.991,2012,87713294@N08 8862255939,251,178,8862255939,87713294@N08,e5ed5b8d14,3783,4,NA,1,0,0,1369714133,9/7/12 0:00,0,0,NA,44.03154,-121.7402,15,0,7TqKMMZQUL.qjjOD4g,12589700,0,0,0,1,https://farm4.staticflickr.com/3783/8862255939_15fa61191e_o.jpg,2448,3264,https://farm4.staticflickr.com/3783/8862255939_e5ed5b8d14_z.jpg,480,640,TheSisters,251,9/7/12,9,http://flickr.com/photos/87713294@N08/8862255939,http://flickr.com/photos/87713294@N08/8862255939,Y,Y,
-2029854.949,2660491.084,2014,10501985@N03 16872070174,361,581,16872070174,10501985@N03,9eced7ccfe,7768,8,NA,1,0,0,1431278216,12/27/14 11:56,0,0,road xmas trip trees winter snow ice oregon forest central roadtrip national,44.4311,-121.8805,16,0,xy2nhNVQUL9m9avFbw,12589713,0,0,0,1,NA,NA,NA,https://farm8.staticflickr.com/7768/16872070174_9eced7ccfe_z.jpg,480,640,TheSisters,361,12/27/14,12,http://flickr.com/photos/10501985@N03/16872070174,http://flickr.com/photos/10501985@N03/16872070174,Y,N,
-2029831.285,2628233.814,2009,28839196@N00 3788139082,213,554,3788139082,28839196@N00,32c1c24cdc,2508,3,Hayden Glacier & Middle Sister 53,1,0,0,1249367516,8/1/09 10:57,0,0,pnw2009,44.15235,-121.7714,16,0,7TqKMMZQUL.qjjOD4g,12589700,0,0,0,1,https://farm3.staticflickr.com/2508/3788139082_ac50919a75_o.jpg,2672,4000,https://farm3.staticflickr.com/2508/3788139082_32c1c24cdc_z.jpg,428,640,TheSisters,213,8/1/09,8,http://flickr.com/photos/28839196@N00/3788139082,http://flickr.com/photos/28839196@N00/3788139082,Y,N,
-2031038.247,2614588.991,2012,87713294@N08 8862995130,251,178,8862995130,87713294@N08,26d408883d,5335,6,NA,1,0,0,1369714064,9/7/12 0:01,0,0,NA,44.03154,-121.7402,15,0,7TqKMMZQUL.qjjOD4g,12589700,0,0,0,1,https://farm6.staticflickr.com/5335/8862995130_e2509c2719_o.jpg,2448,3264,https://farm6.staticflickr.com/5335/8862995130_26d408883d_z.jpg,480,640,TheSisters,251,9/7/12,9,http://flickr.com/photos/87713294@N08/8862995130,http://flickr.com/photos/87713294@N08/8862995130,Y,Y,
-2027579.738,2636837.407,2013,9319235@N02 9394269587,211,174,9394269587,9319235@N02,54c4785276,3756,4,Scott Meadow,1,0,0,1375135412,7/30/13 8:38,0,0,NA,44.23212,-121.7731,14,0,7TqKMMZQUL.qjjOD4g,12589700,0,0,0,1,https://farm4.staticflickr.com/3756/9394269587_5638e58968_o.jpg,2112,2816,https://farm4.staticflickr.com/3756/9394269587_54c4785276_z.jpg,480,640,TheSisters,211,7/30/13,7,http://flickr.com/photos/9319235@N02/9394269587,http://flickr.com/photos/9319235@N02/9394269587,Y,Y,
-2023328.022,2625455.917,2014,9319235@N02 15406108405,273,150,15406108405,9319235@N02,f9e7688461,2944,3,Upper Chush Falls,1,0,0,1412120698,9/30/14 8:51,0,0,NA,44.14394,-121.6835,15,0,7TqKMMZQUL.qjjOD4g,12589700,0,0,0,1,https://farm3.staticflickr.com/2944/15406108405_6233d03a29_o.jpg,2112,2816,https://farm3.staticflickr.com/2944/15406108405_f9e7688461_z.jpg,480,640,TheSisters,273,9/30/14,9,http://flickr.com/photos/9319235@N02/15406108405,http://flickr.com/photos/9319235@N02/15406108405,Y,N,
-2025325.847,2617138.061,2014,35935111@N04 14994390492,229,551,14994390492,35935111@N04,19b15e33a6,3848,4,20140817_6036,1,0,0,1408670604,8/17/14 20:15,0,0,NA,44.06726,-121.6798,16,0,7TqKMMZQUL.qjjOD4g,12589700,0,0,0,1,https://farm4.staticflickr.com/3848/14994390492_4e03c38111_o.jpg,1200,1920,https://farm4.staticflickr.com/3848/14994390492_19b15e33a6_z.jpg,400,640,TheSisters,229,8/17/14,8,http://flickr.com/photos/35935111@N04/14994390492,http://flickr.com/photos/35935111@N04/14994390492,Y,N,
-2038726.13,2639710.902,2015,33584229@N08 21741359525,266,174,21741359525,33584229@N08,27d57ff126,607,1,NA,1,0,0,1443306025,9/23/15 8:53,0,0,NA,44.23009,-121.9176,16,0,OJubhN1TUb9TPkwU,2352910,0,0,0,1,https://farm1.staticflickr.com/607/21741359525_afaf24775c_o.jpg,1200,3244,https://farm1.staticflickr.com/607/21741359525_27d57ff126_z.jpg,237,640,TheSisters,266,9/23/15,9,http://flickr.com/photos/33584229@N08/21741359525,http://flickr.com/photos/33584229@N08/21741359525,Y,N,
